"order_id";"order_date";"ip_address";"total_amount";"customer_id";"first_name";"last_name";"email";"country";"city";"state";"order_item_name";"order_item_type";"product_qty"
"1105";"2025-05-10 04:19:47";"103.154.110.177";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"ECINOS - Philia Oversized Linen Shirt";"line_item";"1"
"1105";"2025-05-10 04:19:47";"103.154.110.177";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"DUSHI Jonah flat - Sandal wanita teplek";"line_item";"1"
"1105";"2025-05-10 04:19:47";"103.154.110.177";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"Free shipping";"shipping";"1"
"1105";"2025-05-10 04:19:47";"103.154.110.177";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"Celana korduroi pinggang tinggi";"line_item";"1"
"1105";"2025-05-10 04:19:47";"103.154.110.177";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"Celana Kulot Uniqllo Pants";"line_item";"1"
"1105";"2025-05-10 04:19:47";"103.154.110.177";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"Celana Panjang Highwaist Wanita";"line_item";"1"
"1105";"2025-05-10 04:19:47";"103.154.110.177";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"Celana Pendek Anak Polos fashion Santai";"line_item";"1"
"1105";"2025-05-10 04:19:47";"103.154.110.177";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"ECINOS - Philia Oversized Linen Shirt";"line_item";"1"
"1105";"2025-05-10 04:19:47";"103.154.110.177";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"DUSHI Jonah flat - Sandal wanita teplek";"line_item";"1"
"1105";"2025-05-10 04:19:47";"103.154.110.177";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"Free shipping";"shipping";"1"
"1105";"2025-05-10 04:19:47";"103.154.110.177";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"Celana korduroi pinggang tinggi";"line_item";"1"
"1105";"2025-05-10 04:19:47";"103.154.110.177";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"Celana Kulot Uniqllo Pants";"line_item";"1"
"1105";"2025-05-10 04:19:47";"103.154.110.177";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"Celana Panjang Highwaist Wanita";"line_item";"1"
"1105";"2025-05-10 04:19:47";"103.154.110.177";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"Celana Pendek Anak Polos fashion Santai";"line_item";"1"
"1105";"2025-05-10 04:19:47";"103.154.110.177";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"ECINOS - Philia Oversized Linen Shirt";"line_item";"1"
"1105";"2025-05-10 04:19:47";"103.154.110.177";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"DUSHI Jonah flat - Sandal wanita teplek";"line_item";"1"
"1105";"2025-05-10 04:19:47";"103.154.110.177";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"Free shipping";"shipping";"1"
"1105";"2025-05-10 04:19:47";"103.154.110.177";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"Celana korduroi pinggang tinggi";"line_item";"1"
"1105";"2025-05-10 04:19:47";"103.154.110.177";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"Celana Kulot Uniqllo Pants";"line_item";"1"
"1105";"2025-05-10 04:19:47";"103.154.110.177";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"Celana Panjang Highwaist Wanita";"line_item";"1"
"1105";"2025-05-10 04:19:47";"103.154.110.177";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"Celana Pendek Anak Polos fashion Santai";"line_item";"1"
"1105";"2025-05-10 04:19:47";"103.154.110.177";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"ECINOS - Philia Oversized Linen Shirt";"line_item";"1"
"1105";"2025-05-10 04:19:47";"103.154.110.177";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"DUSHI Jonah flat - Sandal wanita teplek";"line_item";"1"
"1105";"2025-05-10 04:19:47";"103.154.110.177";"657526,00000000";"48";"Hebert";"Swanborrow";"hswanborrow2e@weather.com";"ID";"Bandung";"JB";"Free shipping";"shipping";"1"
"1106";"2025-05-10 04:21:20";"103.154.110.177";"910800,00000000";"53";"Kala";"Ixer";"kixer1o@senate.gov";"ID";"Bandung";"JB";"Zipper Hoodie Dewasa Polos";"line_item";"1"
"1106";"2025-05-10 04:21:20";"103.154.110.177";"910800,00000000";"53";"Kala";"Ixer";"kixer1o@senate.gov";"ID";"Bandung";"JB";"Workout Stretwear x Scribbles Tshirt Oversize Basic Dreamer pakaian pria dan wanita";"line_item";"1"
"1106";"2025-05-10 04:21:20";"103.154.110.177";"910800,00000000";"53";"Kala";"Ixer";"kixer1o@senate.gov";"ID";"Bandung";"JB";"Zerotwentytwo T-Shirt Danane Raquat White | Kaos Pria Parodi Plesetan Lucu";"line_item";"1"
"1106";"2025-05-10 04:21:20";"103.154.110.177";"910800,00000000";"53";"Kala";"Ixer";"kixer1o@senate.gov";"ID";"Bandung";"JB";"Wide High Jeans";"line_item";"1"
"1106";"2025-05-10 04:21:20";"103.154.110.177";"910800,00000000";"53";"Kala";"Ixer";"kixer1o@senate.gov";"ID";"Bandung";"JB";"Free shipping";"shipping";"1"
"1106";"2025-05-10 04:21:20";"103.154.110.177";"910800,00000000";"53";"Kala";"Ixer";"kixer1o@senate.gov";"ID";"Bandung";"JB";"Zipper Hoodie Dewasa Polos";"line_item";"1"
"1106";"2025-05-10 04:21:20";"103.154.110.177";"910800,00000000";"53";"Kala";"Ixer";"kixer1o@senate.gov";"ID";"Bandung";"JB";"Workout Stretwear x Scribbles Tshirt Oversize Basic Dreamer pakaian pria dan wanita";"line_item";"1"
"1106";"2025-05-10 04:21:20";"103.154.110.177";"910800,00000000";"53";"Kala";"Ixer";"kixer1o@senate.gov";"ID";"Bandung";"JB";"Zerotwentytwo T-Shirt Danane Raquat White | Kaos Pria Parodi Plesetan Lucu";"line_item";"1"
"1106";"2025-05-10 04:21:20";"103.154.110.177";"910800,00000000";"53";"Kala";"Ixer";"kixer1o@senate.gov";"ID";"Bandung";"JB";"Wide High Jeans";"line_item";"1"
"1106";"2025-05-10 04:21:20";"103.154.110.177";"910800,00000000";"53";"Kala";"Ixer";"kixer1o@senate.gov";"ID";"Bandung";"JB";"Free shipping";"shipping";"1"
"1106";"2025-05-10 04:21:20";"103.154.110.177";"910800,00000000";"53";"Kala";"Ixer";"kixer1o@senate.gov";"ID";"Bandung";"JB";"Zipper Hoodie Dewasa Polos";"line_item";"1"
"1106";"2025-05-10 04:21:20";"103.154.110.177";"910800,00000000";"53";"Kala";"Ixer";"kixer1o@senate.gov";"ID";"Bandung";"JB";"Workout Stretwear x Scribbles Tshirt Oversize Basic Dreamer pakaian pria dan wanita";"line_item";"1"
"1106";"2025-05-10 04:21:20";"103.154.110.177";"910800,00000000";"53";"Kala";"Ixer";"kixer1o@senate.gov";"ID";"Bandung";"JB";"Zerotwentytwo T-Shirt Danane Raquat White | Kaos Pria Parodi Plesetan Lucu";"line_item";"1"
"1106";"2025-05-10 04:21:20";"103.154.110.177";"910800,00000000";"53";"Kala";"Ixer";"kixer1o@senate.gov";"ID";"Bandung";"JB";"Wide High Jeans";"line_item";"1"
"1106";"2025-05-10 04:21:20";"103.154.110.177";"910800,00000000";"53";"Kala";"Ixer";"kixer1o@senate.gov";"ID";"Bandung";"JB";"Free shipping";"shipping";"1"
"1106";"2025-05-10 04:21:20";"103.154.110.177";"910800,00000000";"53";"Kala";"Ixer";"kixer1o@senate.gov";"ID";"Bandung";"JB";"Zipper Hoodie Dewasa Polos";"line_item";"1"
"1106";"2025-05-10 04:21:20";"103.154.110.177";"910800,00000000";"53";"Kala";"Ixer";"kixer1o@senate.gov";"ID";"Bandung";"JB";"Workout Stretwear x Scribbles Tshirt Oversize Basic Dreamer pakaian pria dan wanita";"line_item";"1"
"1106";"2025-05-10 04:21:20";"103.154.110.177";"910800,00000000";"53";"Kala";"Ixer";"kixer1o@senate.gov";"ID";"Bandung";"JB";"Zerotwentytwo T-Shirt Danane Raquat White | Kaos Pria Parodi Plesetan Lucu";"line_item";"1"
"1106";"2025-05-10 04:21:20";"103.154.110.177";"910800,00000000";"53";"Kala";"Ixer";"kixer1o@senate.gov";"ID";"Bandung";"JB";"Wide High Jeans";"line_item";"1"
"1106";"2025-05-10 04:21:20";"103.154.110.177";"910800,00000000";"53";"Kala";"Ixer";"kixer1o@senate.gov";"ID";"Bandung";"JB";"Free shipping";"shipping";"1"
"1107";"2025-05-10 04:23:03";"103.154.110.177";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"Celana Cargo Pendek Anak Laki-Laki Bahan Dusky Crinkle/Parasut";"line_item";"1"
"1107";"2025-05-10 04:23:03";"103.154.110.177";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"MaruKids - Dexter Shirt";"line_item";"1"
"1107";"2025-05-10 04:23:03";"103.154.110.177";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"Midi Dress Tropical Flowers";"line_item";"1"
"1107";"2025-05-10 04:23:03";"103.154.110.177";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"MIISOO Tas Sekolah Laksana School Bag/Tas Sekolah Anak";"line_item";"1"
"1107";"2025-05-10 04:23:03";"103.154.110.177";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"Onitsuka original mexico 66 ultimate 81 ex cream grey yellow";"line_item";"1"
"1107";"2025-05-10 04:23:03";"103.154.110.177";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"Sepatu Sneakers Wanita";"line_item";"1"
"1107";"2025-05-10 04:23:03";"103.154.110.177";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"Free shipping";"shipping";"1"
"1107";"2025-05-10 04:23:03";"103.154.110.177";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"Celana Cargo Pendek Anak Laki-Laki Bahan Dusky Crinkle/Parasut";"line_item";"1"
"1107";"2025-05-10 04:23:03";"103.154.110.177";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"MaruKids - Dexter Shirt";"line_item";"1"
"1107";"2025-05-10 04:23:03";"103.154.110.177";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"Midi Dress Tropical Flowers";"line_item";"1"
"1107";"2025-05-10 04:23:03";"103.154.110.177";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"MIISOO Tas Sekolah Laksana School Bag/Tas Sekolah Anak";"line_item";"1"
"1107";"2025-05-10 04:23:03";"103.154.110.177";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"Onitsuka original mexico 66 ultimate 81 ex cream grey yellow";"line_item";"1"
"1107";"2025-05-10 04:23:03";"103.154.110.177";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"Sepatu Sneakers Wanita";"line_item";"1"
"1107";"2025-05-10 04:23:03";"103.154.110.177";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"Free shipping";"shipping";"1"
"1107";"2025-05-10 04:23:03";"103.154.110.177";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"Celana Cargo Pendek Anak Laki-Laki Bahan Dusky Crinkle/Parasut";"line_item";"1"
"1107";"2025-05-10 04:23:03";"103.154.110.177";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"MaruKids - Dexter Shirt";"line_item";"1"
"1107";"2025-05-10 04:23:03";"103.154.110.177";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"Midi Dress Tropical Flowers";"line_item";"1"
"1107";"2025-05-10 04:23:03";"103.154.110.177";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"MIISOO Tas Sekolah Laksana School Bag/Tas Sekolah Anak";"line_item";"1"
"1107";"2025-05-10 04:23:03";"103.154.110.177";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"Onitsuka original mexico 66 ultimate 81 ex cream grey yellow";"line_item";"1"
"1107";"2025-05-10 04:23:03";"103.154.110.177";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"Sepatu Sneakers Wanita";"line_item";"1"
"1107";"2025-05-10 04:23:03";"103.154.110.177";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"Free shipping";"shipping";"1"
"1107";"2025-05-10 04:23:03";"103.154.110.177";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"Celana Cargo Pendek Anak Laki-Laki Bahan Dusky Crinkle/Parasut";"line_item";"1"
"1107";"2025-05-10 04:23:03";"103.154.110.177";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"MaruKids - Dexter Shirt";"line_item";"1"
"1107";"2025-05-10 04:23:03";"103.154.110.177";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"Midi Dress Tropical Flowers";"line_item";"1"
"1107";"2025-05-10 04:23:03";"103.154.110.177";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"MIISOO Tas Sekolah Laksana School Bag/Tas Sekolah Anak";"line_item";"1"
"1107";"2025-05-10 04:23:03";"103.154.110.177";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"Onitsuka original mexico 66 ultimate 81 ex cream grey yellow";"line_item";"1"
"1107";"2025-05-10 04:23:03";"103.154.110.177";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"Sepatu Sneakers Wanita";"line_item";"1"
"1107";"2025-05-10 04:23:03";"103.154.110.177";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"Free shipping";"shipping";"1"
"1107";"2025-05-10 04:23:03";"103.154.110.177";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"Celana Cargo Pendek Anak Laki-Laki Bahan Dusky Crinkle/Parasut";"line_item";"1"
"1107";"2025-05-10 04:23:03";"103.154.110.177";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"MaruKids - Dexter Shirt";"line_item";"1"
"1107";"2025-05-10 04:23:03";"103.154.110.177";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"Midi Dress Tropical Flowers";"line_item";"1"
"1107";"2025-05-10 04:23:03";"103.154.110.177";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"MIISOO Tas Sekolah Laksana School Bag/Tas Sekolah Anak";"line_item";"1"
"1107";"2025-05-10 04:23:03";"103.154.110.177";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"Onitsuka original mexico 66 ultimate 81 ex cream grey yellow";"line_item";"1"
"1107";"2025-05-10 04:23:03";"103.154.110.177";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"Sepatu Sneakers Wanita";"line_item";"1"
"1107";"2025-05-10 04:23:03";"103.154.110.177";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"Free shipping";"shipping";"1"
"1107";"2025-05-10 04:23:03";"103.154.110.177";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"Celana Cargo Pendek Anak Laki-Laki Bahan Dusky Crinkle/Parasut";"line_item";"1"
"1107";"2025-05-10 04:23:03";"103.154.110.177";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"MaruKids - Dexter Shirt";"line_item";"1"
"1107";"2025-05-10 04:23:03";"103.154.110.177";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"Midi Dress Tropical Flowers";"line_item";"1"
"1107";"2025-05-10 04:23:03";"103.154.110.177";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"MIISOO Tas Sekolah Laksana School Bag/Tas Sekolah Anak";"line_item";"1"
"1107";"2025-05-10 04:23:03";"103.154.110.177";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"Onitsuka original mexico 66 ultimate 81 ex cream grey yellow";"line_item";"1"
"1107";"2025-05-10 04:23:03";"103.154.110.177";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"Sepatu Sneakers Wanita";"line_item";"1"
"1107";"2025-05-10 04:23:03";"103.154.110.177";"1455314,00000000";"55";"Adamo";"Allibon";"aallibon2k@bing.com";"ID";"Banjarmasin";"KS";"Free shipping";"shipping";"1"
"1108";"2025-05-10 04:26:25";"103.154.110.177";"399314,00000000";"57";"Hettie";"Bowkett";"hbowkett2m@gravatar.com";"ID";"Bekasi";"JB";"Celana Cargo Pendek Anak Laki-Laki Bahan Dusky Crinkle/Parasut";"line_item";"1"
"1108";"2025-05-10 04:26:25";"103.154.110.177";"399314,00000000";"57";"Hettie";"Bowkett";"hbowkett2m@gravatar.com";"ID";"Bekasi";"JB";"Celana import polos pinggang tali serut pinkdose";"line_item";"1"
"1108";"2025-05-10 04:26:25";"103.154.110.177";"399314,00000000";"57";"Hettie";"Bowkett";"hbowkett2m@gravatar.com";"ID";"Bekasi";"JB";"Breakside Polo Shirt Gavriel - Darkgrey Polo Shirt Pria";"line_item";"1"
"1108";"2025-05-10 04:26:25";"103.154.110.177";"399314,00000000";"57";"Hettie";"Bowkett";"hbowkett2m@gravatar.com";"ID";"Bekasi";"JB";"Free shipping";"shipping";"1"
"1108";"2025-05-10 04:26:25";"103.154.110.177";"399314,00000000";"57";"Hettie";"Bowkett";"hbowkett2m@gravatar.com";"ID";"Bekasi";"JB";"Celana Cargo Pendek Anak Laki-Laki Bahan Dusky Crinkle/Parasut";"line_item";"1"
"1108";"2025-05-10 04:26:25";"103.154.110.177";"399314,00000000";"57";"Hettie";"Bowkett";"hbowkett2m@gravatar.com";"ID";"Bekasi";"JB";"Celana import polos pinggang tali serut pinkdose";"line_item";"1"
"1108";"2025-05-10 04:26:25";"103.154.110.177";"399314,00000000";"57";"Hettie";"Bowkett";"hbowkett2m@gravatar.com";"ID";"Bekasi";"JB";"Breakside Polo Shirt Gavriel - Darkgrey Polo Shirt Pria";"line_item";"1"
"1108";"2025-05-10 04:26:25";"103.154.110.177";"399314,00000000";"57";"Hettie";"Bowkett";"hbowkett2m@gravatar.com";"ID";"Bekasi";"JB";"Free shipping";"shipping";"1"
"1108";"2025-05-10 04:26:25";"103.154.110.177";"399314,00000000";"57";"Hettie";"Bowkett";"hbowkett2m@gravatar.com";"ID";"Bekasi";"JB";"Celana Cargo Pendek Anak Laki-Laki Bahan Dusky Crinkle/Parasut";"line_item";"1"
"1108";"2025-05-10 04:26:25";"103.154.110.177";"399314,00000000";"57";"Hettie";"Bowkett";"hbowkett2m@gravatar.com";"ID";"Bekasi";"JB";"Celana import polos pinggang tali serut pinkdose";"line_item";"1"
"1108";"2025-05-10 04:26:25";"103.154.110.177";"399314,00000000";"57";"Hettie";"Bowkett";"hbowkett2m@gravatar.com";"ID";"Bekasi";"JB";"Breakside Polo Shirt Gavriel - Darkgrey Polo Shirt Pria";"line_item";"1"
"1108";"2025-05-10 04:26:25";"103.154.110.177";"399314,00000000";"57";"Hettie";"Bowkett";"hbowkett2m@gravatar.com";"ID";"Bekasi";"JB";"Free shipping";"shipping";"1"
"1109";"2025-05-10 04:34:28";"103.154.110.177";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Sepatu wanita sneakers";"line_item";"1"
"1109";"2025-05-10 04:34:28";"103.154.110.177";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Setelan Jas Dan Celana Pria Formal";"line_item";"1"
"1109";"2025-05-10 04:34:28";"103.154.110.177";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"SHOEBALI Heels 021-218";"line_item";"1"
"1109";"2025-05-10 04:34:28";"103.154.110.177";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Tas Ransel Laptop";"line_item";"1"
"1109";"2025-05-10 04:34:28";"103.154.110.177";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Sweater New Suls";"line_item";"1"
"1109";"2025-05-10 04:34:28";"103.154.110.177";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Tas Ransel Pria";"line_item";"1"
"1109";"2025-05-10 04:34:28";"103.154.110.177";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Tas Sekolah Tas Anak Tk Paud Cartoon Excavator";"line_item";"1"
"1109";"2025-05-10 04:34:28";"103.154.110.177";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Free shipping";"shipping";"1"
"1109";"2025-05-10 04:34:28";"103.154.110.177";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Sepatu wanita sneakers";"line_item";"1"
"1109";"2025-05-10 04:34:28";"103.154.110.177";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Setelan Jas Dan Celana Pria Formal";"line_item";"1"
"1109";"2025-05-10 04:34:28";"103.154.110.177";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"SHOEBALI Heels 021-218";"line_item";"1"
"1109";"2025-05-10 04:34:28";"103.154.110.177";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Tas Ransel Laptop";"line_item";"1"
"1109";"2025-05-10 04:34:28";"103.154.110.177";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Sweater New Suls";"line_item";"1"
"1109";"2025-05-10 04:34:28";"103.154.110.177";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Tas Ransel Pria";"line_item";"1"
"1109";"2025-05-10 04:34:28";"103.154.110.177";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Tas Sekolah Tas Anak Tk Paud Cartoon Excavator";"line_item";"1"
"1109";"2025-05-10 04:34:28";"103.154.110.177";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Free shipping";"shipping";"1"
"1109";"2025-05-10 04:34:28";"103.154.110.177";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Sepatu wanita sneakers";"line_item";"1"
"1109";"2025-05-10 04:34:28";"103.154.110.177";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Setelan Jas Dan Celana Pria Formal";"line_item";"1"
"1109";"2025-05-10 04:34:28";"103.154.110.177";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"SHOEBALI Heels 021-218";"line_item";"1"
"1109";"2025-05-10 04:34:28";"103.154.110.177";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Tas Ransel Laptop";"line_item";"1"
"1109";"2025-05-10 04:34:28";"103.154.110.177";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Sweater New Suls";"line_item";"1"
"1109";"2025-05-10 04:34:28";"103.154.110.177";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Tas Ransel Pria";"line_item";"1"
"1109";"2025-05-10 04:34:28";"103.154.110.177";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Tas Sekolah Tas Anak Tk Paud Cartoon Excavator";"line_item";"1"
"1109";"2025-05-10 04:34:28";"103.154.110.177";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Free shipping";"shipping";"1"
"1109";"2025-05-10 04:34:28";"103.154.110.177";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Sepatu wanita sneakers";"line_item";"1"
"1109";"2025-05-10 04:34:28";"103.154.110.177";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Setelan Jas Dan Celana Pria Formal";"line_item";"1"
"1109";"2025-05-10 04:34:28";"103.154.110.177";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"SHOEBALI Heels 021-218";"line_item";"1"
