"index_id";"order_id";"total_amount";"customer_id";"first_name";"last_name";"email";"country";"city";"state";"order_item_name";"order_item_type";"product_qty"
"312";"1108";"399314,00000000";"57";"Hettie";"Bowkett";"hbowkett2m@gravatar.com";"ID";"Bekasi";"JB";"Celana import polos pinggang tali serut pinkdose";"line_item";"1"
"313";"1108";"399314,00000000";"57";"Hettie";"Bowkett";"hbowkett2m@gravatar.com";"ID";"Bekasi";"JB";"Celana import polos pinggang tali serut pinkdose";"line_item";"1"
"314";"1108";"399314,00000000";"57";"Hettie";"Bowkett";"hbowkett2m@gravatar.com";"ID";"Bekasi";"JB";"Celana import polos pinggang tali serut pinkdose";"line_item";"1"
"315";"1108";"399314,00000000";"57";"Hettie";"Bowkett";"hbowkett2m@gravatar.com";"ID";"Bekasi";"JB";"Breakside Polo Shirt Gavriel - Darkgrey Polo Shirt Pria";"line_item";"1"
"316";"1108";"399314,00000000";"57";"Hettie";"Bowkett";"hbowkett2m@gravatar.com";"ID";"Bekasi";"JB";"Breakside Polo Shirt Gavriel - Darkgrey Polo Shirt Pria";"line_item";"1"
"317";"1108";"399314,00000000";"57";"Hettie";"Bowkett";"hbowkett2m@gravatar.com";"ID";"Bekasi";"JB";"Breakside Polo Shirt Gavriel - Darkgrey Polo Shirt Pria";"line_item";"1"
"318";"1108";"399314,00000000";"57";"Hettie";"Bowkett";"hbowkett2m@gravatar.com";"ID";"Bekasi";"JB";"Free shipping";"shipping";"1"
"319";"1108";"399314,00000000";"57";"Hettie";"Bowkett";"hbowkett2m@gravatar.com";"ID";"Bekasi";"JB";"Free shipping";"shipping";"1"
"320";"1108";"399314,00000000";"57";"Hettie";"Bowkett";"hbowkett2m@gravatar.com";"ID";"Bekasi";"JB";"Free shipping";"shipping";"1"
"321";"1092";"550000,00000000";"58";"Elijah";"Da Costa";"edacosta2n@acquirethisname.com";"ID";"Pontianak";"KB";"AMOENE [MADE] Long Strap Dress Navy";"line_item";"1"
"322";"1092";"550000,00000000";"58";"Elijah";"Da Costa";"edacosta2n@acquirethisname.com";"ID";"Pontianak";"KB";"Free shipping";"shipping";"1"
"323";"1122";"55000,00000000";"58";"Elijah";"Da Costa";"edacosta2n@acquirethisname.com";"ID";"Pontianak";"KB";"Atasan Knit Wanita";"line_item";"1"
"324";"1122";"55000,00000000";"58";"Elijah";"Da Costa";"edacosta2n@acquirethisname.com";"ID";"Pontianak";"KB";"Free shipping";"shipping";"1"
"325";"1109";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Sepatu wanita sneakers";"line_item";"1"
"326";"1109";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Sepatu wanita sneakers";"line_item";"1"
"327";"1109";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Sepatu wanita sneakers";"line_item";"1"
"328";"1109";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Sepatu wanita sneakers";"line_item";"1"
"329";"1109";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Sepatu wanita sneakers";"line_item";"1"
"330";"1109";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Sepatu wanita sneakers";"line_item";"1"
"331";"1109";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Sepatu wanita sneakers";"line_item";"1"
"332";"1109";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Setelan Jas Dan Celana Pria Formal";"line_item";"1"
"333";"1109";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Setelan Jas Dan Celana Pria Formal";"line_item";"1"
"334";"1109";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Setelan Jas Dan Celana Pria Formal";"line_item";"1"
"335";"1109";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Setelan Jas Dan Celana Pria Formal";"line_item";"1"
"336";"1109";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Setelan Jas Dan Celana Pria Formal";"line_item";"1"
"337";"1109";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Setelan Jas Dan Celana Pria Formal";"line_item";"1"
"338";"1109";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Setelan Jas Dan Celana Pria Formal";"line_item";"1"
"339";"1109";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"SHOEBALI Heels 021-218";"line_item";"1"
"340";"1109";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"SHOEBALI Heels 021-218";"line_item";"1"
"341";"1109";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"SHOEBALI Heels 021-218";"line_item";"1"
"342";"1109";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"SHOEBALI Heels 021-218";"line_item";"1"
"343";"1109";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"SHOEBALI Heels 021-218";"line_item";"1"
"344";"1109";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"SHOEBALI Heels 021-218";"line_item";"1"
"345";"1109";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"SHOEBALI Heels 021-218";"line_item";"1"
"346";"1109";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Tas Ransel Laptop";"line_item";"1"
"347";"1109";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Tas Ransel Laptop";"line_item";"1"
"348";"1109";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Tas Ransel Laptop";"line_item";"1"
"349";"1109";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Tas Ransel Laptop";"line_item";"1"
"350";"1109";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Tas Ransel Laptop";"line_item";"1"
"351";"1109";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Tas Ransel Laptop";"line_item";"1"
"352";"1109";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Tas Ransel Laptop";"line_item";"1"
"353";"1109";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Sweater New Suls";"line_item";"1"
"354";"1109";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Sweater New Suls";"line_item";"1"
"355";"1109";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Sweater New Suls";"line_item";"1"
"356";"1109";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Sweater New Suls";"line_item";"1"
"357";"1109";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Sweater New Suls";"line_item";"1"
"358";"1109";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Sweater New Suls";"line_item";"1"
"359";"1109";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Sweater New Suls";"line_item";"1"
"360";"1109";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Tas Ransel Pria";"line_item";"1"
"361";"1109";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Tas Ransel Pria";"line_item";"1"
"362";"1109";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Tas Ransel Pria";"line_item";"1"
"363";"1109";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Tas Ransel Pria";"line_item";"1"
"364";"1109";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Tas Ransel Pria";"line_item";"1"
"365";"1109";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Tas Ransel Pria";"line_item";"1"
"366";"1109";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Tas Ransel Pria";"line_item";"1"
"367";"1109";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Tas Sekolah Tas Anak Tk Paud Cartoon Excavator";"line_item";"1"
"368";"1109";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Tas Sekolah Tas Anak Tk Paud Cartoon Excavator";"line_item";"1"
"369";"1109";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Tas Sekolah Tas Anak Tk Paud Cartoon Excavator";"line_item";"1"
"370";"1109";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Tas Sekolah Tas Anak Tk Paud Cartoon Excavator";"line_item";"1"
"371";"1109";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Tas Sekolah Tas Anak Tk Paud Cartoon Excavator";"line_item";"1"
"372";"1109";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Tas Sekolah Tas Anak Tk Paud Cartoon Excavator";"line_item";"1"
"373";"1109";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Tas Sekolah Tas Anak Tk Paud Cartoon Excavator";"line_item";"1"
"374";"1109";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Free shipping";"shipping";"1"
"375";"1109";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Free shipping";"shipping";"1"
"376";"1109";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Free shipping";"shipping";"1"
"377";"1109";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Free shipping";"shipping";"1"
"378";"1109";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Free shipping";"shipping";"1"
"379";"1109";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Free shipping";"shipping";"1"
"380";"1109";"1313701,00000000";"59";"Tommi";"Andrioli";"tandrioli1p@google.es";"ID";"Jakarta Selatan";"JK";"Free shipping";"shipping";"1"
"381";"1110";"1622300,00000000";"60";"Ward";"Dat";"wdat1q@home.pl";"ID";"Yogyakarta";"YO";"Kaos anak distro bahan katun premium";"line_item";"1"
"382";"1110";"1622300,00000000";"60";"Ward";"Dat";"wdat1q@home.pl";"ID";"Yogyakarta";"YO";"Kaos anak distro bahan katun premium";"line_item";"1"
"383";"1110";"1622300,00000000";"60";"Ward";"Dat";"wdat1q@home.pl";"ID";"Yogyakarta";"YO";"Kaos anak distro bahan katun premium";"line_item";"1"
"384";"1110";"1622300,00000000";"60";"Ward";"Dat";"wdat1q@home.pl";"ID";"Yogyakarta";"YO";"Kaos anak distro bahan katun premium";"line_item";"1"
"385";"1110";"1622300,00000000";"60";"Ward";"Dat";"wdat1q@home.pl";"ID";"Yogyakarta";"YO";"Kaos anak distro bahan katun premium";"line_item";"1"
"386";"1110";"1622300,00000000";"60";"Ward";"Dat";"wdat1q@home.pl";"ID";"Yogyakarta";"YO";"Kebaya Encim A-Line Bordir";"line_item";"1"
"387";"1110";"1622300,00000000";"60";"Ward";"Dat";"wdat1q@home.pl";"ID";"Yogyakarta";"YO";"Kebaya Encim A-Line Bordir";"line_item";"1"
"388";"1110";"1622300,00000000";"60";"Ward";"Dat";"wdat1q@home.pl";"ID";"Yogyakarta";"YO";"Kebaya Encim A-Line Bordir";"line_item";"1"
"389";"1110";"1622300,00000000";"60";"Ward";"Dat";"wdat1q@home.pl";"ID";"Yogyakarta";"YO";"Kebaya Encim A-Line Bordir";"line_item";"1"
"390";"1110";"1622300,00000000";"60";"Ward";"Dat";"wdat1q@home.pl";"ID";"Yogyakarta";"YO";"Kebaya Encim A-Line Bordir";"line_item";"1"
"391";"1110";"1622300,00000000";"60";"Ward";"Dat";"wdat1q@home.pl";"ID";"Yogyakarta";"YO";"Long Strap Dress";"line_item";"1"
"392";"1110";"1622300,00000000";"60";"Ward";"Dat";"wdat1q@home.pl";"ID";"Yogyakarta";"YO";"Long Strap Dress";"line_item";"1"
"393";"1110";"1622300,00000000";"60";"Ward";"Dat";"wdat1q@home.pl";"ID";"Yogyakarta";"YO";"Long Strap Dress";"line_item";"1"
"394";"1110";"1622300,00000000";"60";"Ward";"Dat";"wdat1q@home.pl";"ID";"Yogyakarta";"YO";"Long Strap Dress";"line_item";"1"
"395";"1110";"1622300,00000000";"60";"Ward";"Dat";"wdat1q@home.pl";"ID";"Yogyakarta";"YO";"Long Strap Dress";"line_item";"1"
"396";"1110";"1622300,00000000";"60";"Ward";"Dat";"wdat1q@home.pl";"ID";"Yogyakarta";"YO";"LOOKBOUTIQUESTORE - Glyn Lace Shirt";"line_item";"1"
"397";"1110";"1622300,00000000";"60";"Ward";"Dat";"wdat1q@home.pl";"ID";"Yogyakarta";"YO";"LOOKBOUTIQUESTORE - Glyn Lace Shirt";"line_item";"1"
"398";"1110";"1622300,00000000";"60";"Ward";"Dat";"wdat1q@home.pl";"ID";"Yogyakarta";"YO";"LOOKBOUTIQUESTORE - Glyn Lace Shirt";"line_item";"1"
"399";"1110";"1622300,00000000";"60";"Ward";"Dat";"wdat1q@home.pl";"ID";"Yogyakarta";"YO";"LOOKBOUTIQUESTORE - Glyn Lace Shirt";"line_item";"1"
"400";"1110";"1622300,00000000";"60";"Ward";"Dat";"wdat1q@home.pl";"ID";"Yogyakarta";"YO";"LOOKBOUTIQUESTORE - Glyn Lace Shirt";"line_item";"1"
"401";"1110";"1622300,00000000";"60";"Ward";"Dat";"wdat1q@home.pl";"ID";"Yogyakarta";"YO";"Midi Dress Tropical Flowers";"line_item";"1"
"402";"1110";"1622300,00000000";"60";"Ward";"Dat";"wdat1q@home.pl";"ID";"Yogyakarta";"YO";"Midi Dress Tropical Flowers";"line_item";"1"
"403";"1110";"1622300,00000000";"60";"Ward";"Dat";"wdat1q@home.pl";"ID";"Yogyakarta";"YO";"Midi Dress Tropical Flowers";"line_item";"1"
"404";"1110";"1622300,00000000";"60";"Ward";"Dat";"wdat1q@home.pl";"ID";"Yogyakarta";"YO";"Midi Dress Tropical Flowers";"line_item";"1"
"405";"1110";"1622300,00000000";"60";"Ward";"Dat";"wdat1q@home.pl";"ID";"Yogyakarta";"YO";"Midi Dress Tropical Flowers";"line_item";"1"
"406";"1110";"1622300,00000000";"60";"Ward";"Dat";"wdat1q@home.pl";"ID";"Yogyakarta";"YO";"Free shipping";"shipping";"1"
"407";"1110";"1622300,00000000";"60";"Ward";"Dat";"wdat1q@home.pl";"ID";"Yogyakarta";"YO";"Free shipping";"shipping";"1"
"408";"1110";"1622300,00000000";"60";"Ward";"Dat";"wdat1q@home.pl";"ID";"Yogyakarta";"YO";"Free shipping";"shipping";"1"
"409";"1110";"1622300,00000000";"60";"Ward";"Dat";"wdat1q@home.pl";"ID";"Yogyakarta";"YO";"Free shipping";"shipping";"1"
"410";"1110";"1622300,00000000";"60";"Ward";"Dat";"wdat1q@home.pl";"ID";"Yogyakarta";"YO";"Free shipping";"shipping";"1"
"411";"1111";"1789901,00000000";"61";"Gabie";"Dyka";"gdyka1r@columbia.edu";"ID";"Banjarmasin";"KS";"Sora Plaid Blazer Lengan Panjang / Blazer Casual Wanita";"line_item";"1"
"412";"1111";"1789901,00000000";"61";"Gabie";"Dyka";"gdyka1r@columbia.edu";"ID";"Banjarmasin";"KS";"Sora Plaid Blazer Lengan Panjang / Blazer Casual Wanita";"line_item";"1"
"413";"1111";"1789901,00000000";"61";"Gabie";"Dyka";"gdyka1r@columbia.edu";"ID";"Banjarmasin";"KS";"Sora Plaid Blazer Lengan Panjang / Blazer Casual Wanita";"line_item";"1"
"414";"1111";"1789901,00000000";"61";"Gabie";"Dyka";"gdyka1r@columbia.edu";"ID";"Banjarmasin";"KS";"Sora Plaid Blazer Lengan Panjang / Blazer Casual Wanita";"line_item";"1"
"415";"1111";"1789901,00000000";"61";"Gabie";"Dyka";"gdyka1r@columbia.edu";"ID";"Banjarmasin";"KS";"Structured Ball Cap Cream";"line_item";"1"
"416";"1111";"1789901,00000000";"61";"Gabie";"Dyka";"gdyka1r@columbia.edu";"ID";"Banjarmasin";"KS";"Structured Ball Cap Cream";"line_item";"1"
"417";"1111";"1789901,00000000";"61";"Gabie";"Dyka";"gdyka1r@columbia.edu";"ID";"Banjarmasin";"KS";"Structured Ball Cap Cream";"line_item";"1"
"418";"1111";"1789901,00000000";"61";"Gabie";"Dyka";"gdyka1r@columbia.edu";"ID";"Banjarmasin";"KS";"Structured Ball Cap Cream";"line_item";"1"
"419";"1111";"1789901,00000000";"61";"Gabie";"Dyka";"gdyka1r@columbia.edu";"ID";"Banjarmasin";"KS";"Sweater Hoodie Pria Oldskull Misty";"line_item";"1"
"420";"1111";"1789901,00000000";"61";"Gabie";"Dyka";"gdyka1r@columbia.edu";"ID";"Banjarmasin";"KS";"Sweater Hoodie Pria Oldskull Misty";"line_item";"1"
"421";"1111";"1789901,00000000";"61";"Gabie";"Dyka";"gdyka1r@columbia.edu";"ID";"Banjarmasin";"KS";"Sweater Hoodie Pria Oldskull Misty";"line_item";"1"
"422";"1111";"1789901,00000000";"61";"Gabie";"Dyka";"gdyka1r@columbia.edu";"ID";"Banjarmasin";"KS";"Sweater Hoodie Pria Oldskull Misty";"line_item";"1"
"423";"1111";"1789901,00000000";"61";"Gabie";"Dyka";"gdyka1r@columbia.edu";"ID";"Banjarmasin";"KS";"Tas Ransel Pria";"line_item";"1"
"424";"1111";"1789901,00000000";"61";"Gabie";"Dyka";"gdyka1r@columbia.edu";"ID";"Banjarmasin";"KS";"Tas Ransel Pria";"line_item";"1"
"425";"1111";"1789901,00000000";"61";"Gabie";"Dyka";"gdyka1r@columbia.edu";"ID";"Banjarmasin";"KS";"Tas Ransel Pria";"line_item";"1"
"426";"1111";"1789901,00000000";"61";"Gabie";"Dyka";"gdyka1r@columbia.edu";"ID";"Banjarmasin";"KS";"Tas Ransel Pria";"line_item";"1"
"427";"1111";"1789901,00000000";"61";"Gabie";"Dyka";"gdyka1r@columbia.edu";"ID";"Banjarmasin";"KS";"Free shipping";"shipping";"1"
"428";"1111";"1789901,00000000";"61";"Gabie";"Dyka";"gdyka1r@columbia.edu";"ID";"Banjarmasin";"KS";"Free shipping";"shipping";"1"
"429";"1111";"1789901,00000000";"61";"Gabie";"Dyka";"gdyka1r@columbia.edu";"ID";"Banjarmasin";"KS";"Free shipping";"shipping";"1"
"430";"1111";"1789901,00000000";"61";"Gabie";"Dyka";"gdyka1r@columbia.edu";"ID";"Banjarmasin";"KS";"Free shipping";"shipping";"1"
"431";"1036";"62700,00000000";"62";"Vaclav";"Wedge";"vwedge1s@typepad.com";"ID";"Malang";"JI";"Atasan Basic Wanita";"line_item";"1"
"432";"1036";"62700,00000000";"62";"Vaclav";"Wedge";"vwedge1s@typepad.com";"ID";"Malang";"JI";"Free shipping";"shipping";"1"
"433";"1037";"329000,00000000";"63";"Ysabel";"Grimster";"ygrimster1h@timesonline.co.uk";"ID";"Samarinda";"KI";"This Is April Atasan Kemeja Lengan Panjang";"line_item";"1"
"434";"1037";"329000,00000000";"63";"Ysabel";"Grimster";"ygrimster1h@timesonline.co.uk";"ID";"Samarinda";"KI";"Free shipping";"shipping";"1"
"435";"1038";"550000,00000000";"64";"Olive";"O'Logan";"oologanc@imgur.com";"ID";"Kota Pontianak";"KB";"AMOENE [MADE] Long Strap Dress Navy";"line_item";"1"
"436";"1038";"550000,00000000";"64";"Olive";"O'Logan";"oologanc@imgur.com";"ID";"Kota Pontianak";"KB";"Free shipping";"shipping";"1"
"437";"1039";"159000,00000000";"65";"Joanie";"Mannie";"jmanniee@google.com.au";"ID";"Kota Pontianak";"KB";"Point One NINDY Khaki Tunik Dress";"line_item";"1"
"438";"1039";"159000,00000000";"65";"Joanie";"Mannie";"jmanniee@google.com.au";"ID";"Kota Pontianak";"KB";"Free shipping";"shipping";"1"
"439";"1040";"160000,00000000";"66";"Klarrisa";"Calender";"kcalenderf@shinystat.com";"ID";"Kota Pontianak";"KB";"Hosofshopaholic - Darel Skirt";"line_item";"1"
"440";"1040";"160000,00000000";"66";"Klarrisa";"Calender";"kcalenderf@shinystat.com";"ID";"Kota Pontianak";"KB";"Free shipping";"shipping";"1"
"441";"1041";"44900,00000000";"67";"Corrina";"Clubb";"cclubbh@marketwatch.com";"ID";"Kota Pontianak";"KB";"ORO PANTS";"line_item";"1"
"442";"1041";"44900,00000000";"67";"Corrina";"Clubb";"cclubbh@marketwatch.com";"ID";"Kota Pontianak";"KB";"Free shipping";"shipping";"1"
"443";"1042";"160000,00000000";"68";"Rodge";"Winram";"rwinrami@cnn.com";"ID";"Kota Pontianak";"KB";"Hosofshopaholic - Darel Skirt";"line_item";"1"
"444";"1042";"160000,00000000";"68";"Rodge";"Winram";"rwinrami@cnn.com";"ID";"Kota Pontianak";"KB";"Free shipping";"shipping";"1"
"445";"1043";"379000,00000000";"69";"Ronny";"Plews";"rplewsj@paypal.com";"ID";"Kota Pontianak";"KB";"This Is April Rok Midi Crochet Wanita";"line_item";"1"
"446";"1043";"379000,00000000";"69";"Ronny";"Plews";"rplewsj@paypal.com";"ID";"Kota Pontianak";"KB";"Free shipping";"shipping";"1"
"447";"1044";"379000,00000000";"70";"Isis";"Griss";"igrissk@addtoany.com";"ID";"Kota Pontianak";"KB";"This Is April Rok Midi Crochet Wanita";"line_item";"1"
"448";"1044";"379000,00000000";"70";"Isis";"Griss";"igrissk@addtoany.com";"ID";"Kota Pontianak";"KB";"Free shipping";"shipping";"1"
"449";"1045";"52000,00000000";"71";"Rita";"Crownshaw";"rcrownshawl@cnet.com";"ID";"Kota Pontianak";"KB";"Baju Atasan Lengan Pendek Wanita";"line_item";"1"
"450";"1045";"52000,00000000";"71";"Rita";"Crownshaw";"rcrownshawl@cnet.com";"ID";"Kota Pontianak";"KB";"Free shipping";"shipping";"1"
"451";"1046";"44900,00000000";"72";"Maisie";"Gobolos";"mgobolosm@who.int";"ID";"Kota Pontianak";"KB";"ORO PANTS";"line_item";"1"
"452";"1046";"44900,00000000";"72";"Maisie";"Gobolos";"mgobolosm@who.int";"ID";"Kota Pontianak";"KB";"Free shipping";"shipping";"1"
"453";"1047";"329000,00000000";"73";"Norah";"Armfield";"narmfieldn@cyberchimps.com";"ID";"Kota Pontianak";"JB";"This Is April Atasan Kemeja Lengan Panjang";"line_item";"1"
"454";"1047";"329000,00000000";"73";"Norah";"Armfield";"narmfieldn@cyberchimps.com";"ID";"Kota Pontianak";"JB";"Free shipping";"shipping";"1"
"455";"1134";"186800,00000000";"74";"Bethina";"Muston";"bmuston2o@altervista.org";"ID";"Pontianak";"KB";"HEELSADDICT Mini Amber Laser Cut Sling Bag";"line_item";"2"
"456";"1134";"186800,00000000";"74";"Bethina";"Muston";"bmuston2o@altervista.org";"ID";"Pontianak";"KB";"Free shipping";"shipping";"2"
"457";"1138";"99000,00000000";"75";"Zelda";"Attarge";"zattarge2p@hostgator.com";"ID";"Pontianak";"KB";"Midi Dress Tropical Flowers";"line_item";"1"
"458";"1138";"99000,00000000";"75";"Zelda";"Attarge";"zattarge2p@hostgator.com";"ID";"Pontianak";"KB";"Free shipping";"shipping";"1"
"459";"1142";"195000,00000000";"76";"Clarey";"Badwick";"cbadwick2q@ox.ac.uk";"ID";"Pontianak";"KB";"Baju Kemeja Hawaiian Pantai Anak Unisex";"line_item";"3"
"460";"1142";"195000,00000000";"76";"Clarey";"Badwick";"cbadwick2q@ox.ac.uk";"ID";"Pontianak";"KB";"Free shipping";"shipping";"3"
"461";"1145";"58600,00000000";"77";"Catarina";"Kingsnod";"ckingsnod2r@cnet.com";"ID";"Pontianak";"KB";"Baju Kaos Roblox anak Laki-laki cowok";"line_item";"2"
"462";"1145";"58600,00000000";"77";"Catarina";"Kingsnod";"ckingsnod2r@cnet.com";"ID";"Pontianak";"KB";"Free shipping";"shipping";"2"
"463";"1147";"250000,00000000";"78";"Dacie";"Leeman";"dleeman0@hatena.ne.jp";"ID";"Pontianak";"KB";"Breakside Polo Shirt Gavriel - Darkgrey Polo Shirt Pria";"line_item";"1"
"464";"1147";"250000,00000000";"78";"Dacie";"Leeman";"dleeman0@hatena.ne.jp";"ID";"Pontianak";"KB";"Free shipping";"shipping";"1"
"465";"1149";"84314,00000000";"79";"Giana";"Pesterfield";"gpesterfield1@prlog.org";"ID";"Pontianak";"KB";"Celana Cargo Pendek Anak Laki-Laki Bahan Dusky Crinkle/Parasut";"line_item";"1"
"466";"1149";"84314,00000000";"79";"Giana";"Pesterfield";"gpesterfield1@prlog.org";"ID";"Pontianak";"KB";"Free shipping";"shipping";"1"
"467";"1152";"59999,00000000";"80";"Muffin";"Endean";"mendean2@w3.org";"ID";"Pontianak";"KB";"Jam Tangan Anak Original Mason 7026 Digital Strap Rubber";"line_item";"1"
"468";"1152";"59999,00000000";"80";"Muffin";"Endean";"mendean2@w3.org";"ID";"Pontianak";"KB";"Free shipping";"shipping";"1"
"469";"1154";"299000,00000000";"81";"Jasmine";"Abrahamson";"jabrahamson3@ehow.com";"ID";"Pontianak";"KB";"Jaket Puffer Polos Anak Laki laki dan Perempuan";"line_item";"1"
"470";"1154";"299000,00000000";"81";"Jasmine";"Abrahamson";"jabrahamson3@ehow.com";"ID";"Pontianak";"KB";"Free shipping";"shipping";"1"
"471";"1155";"325000,00000000";"82";"Jacquelynn";"Propper";"jpropper4@wunderground.com";"ID";"Pontianak";"KB";"Geoff Kids - Ethan Kids Black Gum";"line_item";"1"
